Date,HMD_pct
12/19/2011,0.79
12/20/2011,0.79
12/21/2011,0.79
12/22/2011,0.79
12/23/2011,0.79
12/24/2011,0.79
12/25/2011,0.79
12/26/2011,0.79
12/27/2011,0.79
12/28/2011,0.89
12/29/2011,0.89
12/30/2011,0.89
12/31/2011,0.89
1/1/2012,0.89
1/2/2012,0.89
1/3/2012,0.89
1/4/2012,0.74
1/5/2012,0.74
1/6/2012,0.79
1/7/2012,0.74
1/8/2012,0.79
1/9/2012,0.84
1/10/2012,0.89
1/11/2012,0.84
1/12/2012,0.87
1/13/2012,0.89
1/14/2012,0.74
1/15/2012,0.89
1/16/2012,0.84
1/17/2012,0.89
1/18/2012,0.83
1/19/2012,0.79
1/20/2012,0.86
1/21/2012,0.74
1/22/2012,0.79
1/23/2012,0.79
1/24/2012,0.85
1/25/2012,0.76
1/26/2012,0.89
1/27/2012,0.89
1/28/2012,0.823
1/29/2012,0.835
1/30/2012,0.795
1/31/2012,0.787
2/1/2012,0.885
2/2/2012,0.874
2/3/2012,0.878
2/4/2012,0.833
2/5/2012,0.867
2/6/2012,0.856
2/7/2012,0.824
2/8/2012,0.759
2/9/2012,0.736
2/10/2012,0.75
2/11/2012,0.769
2/12/2012,0.77
2/13/2012,0.825
2/14/2012,0.813
2/15/2012,0.818
2/16/2012,0.826
2/17/2012,0.841
2/18/2012,0.864
2/19/2012,0.864
2/20/2012,0.869
2/21/2012,0.863
2/22/2012,0.866
2/23/2012,0.891
2/24/2012,0.868
2/25/2012,0.646
2/26/2012,0.827
2/27/2012,0.853
2/28/2012,0.829
2/29/2012,0.838
3/1/2012,0.79
3/2/2012,0.82
3/3/2012,0.77
3/4/2012,0.82
3/5/2012,0.92
3/6/2012,0.82
3/7/2012,0.828
3/8/2012,0.879
3/9/2012,0.887
3/10/2012,0.851
3/11/2012,0.831
3/12/2012,0.855
3/13/2012,0.864
3/14/2012,0.866
3/15/2012,0.897
3/16/2012,0.925
3/17/2012,0.897
3/18/2012,0.884
3/19/2012,0.871
3/20/2012,0.923
3/21/2012,0.886
3/22/2012,0.833
3/23/2012,0.862
3/24/2012,0.857
3/25/2012,0.878
3/26/2012,0.887
3/27/2012,0.94
3/28/2012,0.89
3/29/2012,0.84
3/30/2012,0.89
3/31/2012,0.89
4/1/2012,0.94
4/2/2012,0.79
4/3/2012,0.94
4/4/2012,0.94
4/5/2012,0.89
4/6/2012,0.94
4/7/2012,0.89
4/8/2012,0.79
4/9/2012,0.92
4/10/2012,0.73
4/11/2012,0.76
4/12/2012,0.89
4/13/2012,0.92
4/14/2012,0.89
4/15/2012,0.89
4/16/2012,0.79
4/17/2012,0.87
4/18/2012,0.87
4/19/2012,0.89
4/20/2012,0.81
4/21/2012,0.84
4/22/2012,0.94
4/23/2012,0.87
4/24/2012,0.89
4/25/2012,0.79
4/26/2012,0.84
4/27/2012,0.82
4/28/2012,0.84
4/29/2012,0.94
4/30/2012,0.94
5/1/2012,0.94
5/2/2012,0.89
5/3/2012,0.89
5/4/2012,0.94
5/5/2012,0.92
5/6/2012,1
5/7/2012,0.97
5/8/2012,0.94
5/9/2012,0.79
5/10/2012,0.84
5/11/2012,0.94
5/12/2012,0.79
5/13/2012,0.84
5/14/2012,0.84
5/15/2012,0.84
5/16/2012,0.94
5/17/2012,0.89
5/18/2012,0.82
5/19/2012,0.79
5/20/2012,0.94
5/21/2012,0.85
5/22/2012,0.94
5/23/2012,0.89
5/24/2012,0.92
5/25/2012,0.94
5/26/2012,0.89
5/27/2012,0.83
5/28/2012,0.79
5/29/2012,0.94
5/30/2012,0.89
5/31/2012,0.89
6/1/2012,0.89
6/2/2012,0.7
6/3/2012,0.92
6/4/2012,0.92
6/5/2012,0.87
6/6/2012,0.89
6/7/2012,0.89
6/8/2012,0.84
6/9/2012,0.84
6/10/2012,0.79
6/11/2012,0.89
6/12/2012,0.84
6/13/2012,0.87
6/14/2012,0.84
6/15/2012,0.94
6/16/2012,0.84
6/17/2012,0.84
6/18/2012,0.84
6/19/2012,0.79
6/20/2012,0.79
6/21/2012,0.79
6/22/2012,0.79
6/23/2012,0.74
6/24/2012,0.84
6/25/2012,0.74
6/26/2012,0.63
6/27/2012,0.62
6/28/2012,0.7
6/29/2012,0.72
6/30/2012,0.74
7/1/2012,0.73
7/2/2012,0.75
7/3/2012,0.79
7/4/2012,0.81
7/5/2012,0.74
7/6/2012,0.7
7/7/2012,0.86
7/8/2012,0.84
7/9/2012,0.79
7/10/2012,0.77
7/11/2012,0.72
7/12/2012,0.89
7/13/2012,0.83
7/14/2012,0.81
7/15/2012,0.74
7/16/2012,0.74
7/17/2012,0.83
7/18/2012,0.82
7/19/2012,0.84
7/20/2012,0.854
7/21/2012,0.86
7/22/2012,0.841
7/23/2012,0.856
7/24/2012,0.824
7/25/2012,0.841
7/26/2012,0.88
7/27/2012,0.928
7/28/2012,0.913
7/29/2012,0.901
7/30/2012,0.841
7/31/2012,0.789
8/1/2012,0.803
8/2/2012,0.745
8/3/2012,0.782
8/4/2012,0.834
8/5/2012,0.863
8/6/2012,0.83
8/7/2012,0.874
8/8/2012,0.843
8/9/2012,0.852
8/10/2012,0.888
8/11/2012,0.851
8/12/2012,0.825
8/13/2012,0.796
8/14/2012,0.827
8/15/2012,0.804
8/16/2012,0.79
8/17/2012,0.74
8/18/2012,0.74
8/19/2012,0.74
8/20/2012,0.67
8/21/2012,0.69
8/22/2012,0.74
8/23/2012,0.79
8/24/2012,0.79
8/25/2012,0.79
8/26/2012,0.84
8/27/2012,0.79
8/28/2012,0.84
8/29/2012,0.89
8/30/2012,0.833
8/31/2012,0.828
9/1/2012,0.856
9/2/2012,0.883
9/3/2012,0.808
9/4/2012,0.699
9/5/2012,0.785
9/6/2012,0.801
9/7/2012,0.813
9/8/2012,0.864
9/9/2012,0.799
9/10/2012,0.822
9/11/2012,0.793
9/12/2012,0.782
9/13/2012,0.759
9/14/2012,0.8
9/15/2012,0.822
9/16/2012,0.843
9/17/2012,0.819
9/18/2012,0.771
9/19/2012,0.789
9/20/2012,0.804
9/21/2012,0.794
9/22/2012,0.831
9/23/2012,0.859
9/24/2012,0.779
9/25/2012,0.78
9/26/2012,0.815
9/27/2012,0.8
9/28/2012,0.797
9/29/2012,0.877
9/30/2012,0.84
10/1/2012,0.874
10/2/2012,0.78
10/3/2012,0.791
10/4/2012,0.81
10/5/2012,0.786
10/6/2012,0.794
10/7/2012,0.82
10/8/2012,0.851
10/9/2012,0.795
10/10/2012,0.757
10/11/2012,0.731
10/12/2012,0.733
10/13/2012,0.798
10/14/2012,0.782
10/15/2012,0.746
10/16/2012,0.795
10/17/2012,0.88
10/18/2012,0.756
10/19/2012,0.719
10/20/2012,0.789
10/21/2012,0.808
10/22/2012,0.803
10/23/2012,0.785
10/24/2012,0.787
10/25/2012,0.785
10/26/2012,0.852
10/27/2012,0.843
10/28/2012,0.746
10/29/2012,0.741
10/30/2012,0.795
10/31/2012,0.772
11/1/2012,0.806
11/2/2012,0.882
11/3/2012,0.808
11/4/2012,0.8
11/5/2012,0.886
11/6/2012,0.896
11/7/2012,0.878
11/8/2012,0.794
11/9/2012,0.871
11/10/2012,0.847
11/11/2012,0.818
11/12/2012,0.798
11/13/2012,0.79
11/14/2012,0.775
11/15/2012,0.874
11/16/2012,0.819
11/17/2012,0.868
11/18/2012,0.819
11/19/2012,0.795
11/20/2012,0.772
11/21/2012,0.78
11/22/2012,0.748
11/23/2012,0.735
11/24/2012,0.772
11/25/2012,0.815
11/26/2012,0.755
11/27/2012,0.737
11/28/2012,0.708
11/29/2012,0.762
11/30/2012,0.758
12/1/2012,0.838
12/2/2012,0.864
12/3/2012,0.848
12/4/2012,0.858
12/5/2012,0.817
12/6/2012,0.836
12/7/2012,0.823
12/8/2012,0.793
12/9/2012,0.813
12/10/2012,0.826
12/11/2012,0.77
12/12/2012,0.909
12/13/2012,0.905
12/14/2012,0.848
12/15/2012,0.883
12/16/2012,0.827
12/17/2012,0.855
12/18/2012,0.777
12/19/2012,0.766
12/20/2012,0.73
12/21/2012,0.7
12/22/2012,0.765
12/23/2012,0.715
12/24/2012,0.738
12/25/2012,0.745
12/26/2012,0.807
12/27/2012,0.764
12/28/2012,0.808
12/29/2012,0.84
12/30/2012,0.803
12/31/2012,0.85
1/1/2013,0.895
1/2/2013,0.855
1/3/2013,0.81
1/4/2013,0.829
1/5/2013,0.806
1/6/2013,0.838
1/7/2013,0.777
1/8/2013,0.731
1/9/2013,0.804
1/10/2013,0.893
1/11/2013,0.869
1/12/2013,0.883
1/13/2013,0.893
1/14/2013,0.883
1/15/2013,0.92
1/16/2013,0.871
1/17/2013,0.873
1/18/2013,0.835
1/19/2013,0.773
1/20/2013,0.893
1/21/2013,0.839
1/22/2013,0.854
1/23/2013,0.813
1/24/2013,0.769
1/25/2013,0.764
1/26/2013,0.799
1/27/2013,0.812
1/28/2013,0.9
1/29/2013,0.899
1/30/2013,0.92
1/31/2013,0.906
2/1/2013,0.852
2/2/2013,0.88
2/3/2013,0.877
2/4/2013,0.872
2/5/2013,0.83
2/6/2013,0.84
2/7/2013,0.823
2/8/2013,0.861
2/9/2013,0.827
2/10/2013,0.794
2/11/2013,0.785
2/12/2013,0.858
2/13/2013,0.774
2/14/2013,0.79
2/15/2013,0.834
2/16/2013,0.832
2/17/2013,0.829
2/18/2013,0.792
2/19/2013,0.822
2/20/2013,0.847
2/21/2013,0.778
2/22/2013,0.792
2/23/2013,0.776
2/24/2013,0.776
2/25/2013,0.78
2/26/2013,0.751
2/27/2013,0.782
2/28/2013,0.794
3/1/2013,0.745
3/2/2013,0.746
3/3/2013,0.746
3/4/2013,0.742
3/5/2013,0.84
3/6/2013,0.896
3/7/2013,0.889
3/8/2013,0.895
3/9/2013,0.796
3/10/2013,0.78
3/11/2013,0.831
3/12/2013,0.791
3/13/2013,0.778
3/14/2013,0.802
3/15/2013,0.82
3/16/2013,0.784
3/17/2013,0.794
3/18/2013,0.76
3/19/2013,0.801
3/20/2013,0.802
3/21/2013,0.841
3/22/2013,0.844
3/23/2013,0.79
3/24/2013,0.814
3/25/2013,0.768
3/26/2013,0.771
3/27/2013,0.884
3/28/2013,0.831
3/29/2013,0.807
3/30/2013,0.78
3/31/2013,0.743
4/1/2013,0.731
4/2/2013,0.728
4/3/2013,0.771
4/4/2013,0.786
4/5/2013,0.763
4/6/2013,0.756
4/7/2013,0.748
4/8/2013,0.714
4/9/2013,0.723
4/10/2013,0.798
4/11/2013,0.741
4/12/2013,0.789
4/13/2013,0.765
4/14/2013,0.845
4/15/2013,0.815
4/16/2013,0.87
4/17/2013,0.931
4/18/2013,0.83
4/19/2013,0.807
4/20/2013,0.847
4/21/2013,0.798
4/22/2013,0.744
4/23/2013,0.836
4/24/2013,0.864
4/25/2013,0.795
4/26/2013,0.799
4/27/2013,0.801
4/28/2013,0.834
4/29/2013,0.835
4/30/2013,0.849
5/1/2013,0.898
5/2/2013,0.828
5/3/2013,0.806
5/4/2013,0.683
5/5/2013,0.665
5/6/2013,0.639
5/7/2013,0.768
5/8/2013,0.785
5/9/2013,0.758
5/10/2013,0.775
5/11/2013,0.908
5/12/2013,0.906
5/13/2013,0.859
5/14/2013,0.833
5/15/2013,0.847
5/16/2013,0.838
5/17/2013,0.844
5/18/2013,0.805
5/19/2013,0.834
5/20/2013,0.813
5/21/2013,0.768
5/22/2013,0.744
5/23/2013,0.799
5/24/2013,0.81
5/25/2013,0.779
5/26/2013,0.778
5/27/2013,0.826
5/28/2013,0.779
5/29/2013,0.807
5/30/2013,0.814
5/31/2013,0.788
6/1/2013,0.772
6/2/2013,0.824
6/3/2013,0.814
6/4/2013,0.808
6/5/2013,0.864
6/6/2013,0.849
6/7/2013,0.747
6/8/2013,0.759
6/9/2013,0.77
6/10/2013,0.819
6/11/2013,0.813
6/12/2013,0.803
6/13/2013,0.806
6/14/2013,0.815
6/15/2013,0.817
6/16/2013,0.864
6/17/2013,0.796
6/18/2013,0.777
6/19/2013,0.79
6/20/2013,0.767
6/21/2013,0.756
6/22/2013,0.73
6/23/2013,0.798
6/24/2013,0.882
6/25/2013,0.853
6/26/2013,0.848
6/27/2013,0.733
6/28/2013,0.754
6/29/2013,0.848
6/30/2013,0.78
7/1/2013,0.806
7/2/2013,0.849
7/3/2013,0.759
7/4/2013,0.709
7/5/2013,0.753
7/6/2013,0.775
7/7/2013,0.77
7/8/2013,0.805
7/9/2013,0.8
7/10/2013,0.805
7/11/2013,0.844
7/12/2013,0.807
7/13/2013,0.854
7/14/2013,0.84
7/15/2013,0.824
7/16/2013,0.819
7/17/2013,0.827
7/18/2013,0.847
7/19/2013,0.813
7/20/2013,0.865
7/21/2013,0.83
7/22/2013,0.772
7/23/2013,0.771
7/24/2013,0.773
7/25/2013,0.767
7/26/2013,0.749
7/27/2013,0.78
7/28/2013,0.85
7/29/2013,0.79
7/30/2013,0.798
7/31/2013,0.804
8/1/2013,0.835
8/2/2013,0.877
8/3/2013,0.787
8/4/2013,0.817
8/5/2013,0.815
8/6/2013,0.84
8/7/2013,0.693
8/8/2013,0.676
8/9/2013,0.728
8/10/2013,0.867
8/11/2013,0.848
8/12/2013,0.771
8/13/2013,0.761
8/14/2013,0.742
8/15/2013,0.77
8/16/2013,0.865
8/17/2013,0.94
8/18/2013,0.885
8/19/2013,0.866
8/20/2013,0.891
8/21/2013,0.83
8/22/2013,0.785
8/23/2013,0.778
8/24/2013,0.787
8/25/2013,0.805
8/26/2013,0.822
8/27/2013,0.783
8/28/2013,0.77
8/29/2013,0.75
8/30/2013,0.744
8/31/2013,0.778
9/1/2013,0.882
9/2/2013,0.843
9/3/2013,0.833
9/4/2013,0.793
9/5/2013,0.764
9/6/2013,0.774
9/7/2013,0.814
9/8/2013,0.87
9/9/2013,0.828
9/10/2013,0.788
9/11/2013,0.738
9/12/2013,0.725
9/13/2013,0.776
9/14/2013,0.768
9/15/2013,0.76
9/16/2013,0.778
9/17/2013,0.838
9/18/2013,0.793
9/19/2013,0.786
9/20/2013,0.725
9/21/2013,0.767
9/22/2013,0.824
9/23/2013,0.743
9/24/2013,0.716
9/25/2013,0.685
9/26/2013,0.629
9/27/2013,0.692
9/28/2013,0.709
9/29/2013,0.823
9/30/2013,0.786
10/1/2013,0.828
10/2/2013,0.805
10/3/2013,0.85
10/4/2013,0.753
10/5/2013,0.751
10/6/2013,0.781
10/7/2013,0.779
10/8/2013,0.765
10/9/2013,0.767
10/10/2013,0.776
10/11/2013,0.853
10/12/2013,0.8
10/13/2013,0.79
10/14/2013,0.753
10/15/2013,0.77
10/16/2013,0.808
10/17/2013,0.763
10/18/2013,0.737
10/19/2013,0.821
10/20/2013,0.82
10/21/2013,0.673
10/22/2013,0.731
10/23/2013,0.73
10/24/2013,0.717
10/25/2013,0.712
10/26/2013,0.664
10/27/2013,0.665
10/28/2013,0.68
10/29/2013,0.767
10/30/2013,0.823
10/31/2013,0.845
11/1/2013,0.737
11/2/2013,0.816
11/3/2013,0.722
11/4/2013,0.673
11/5/2013,0.701
11/6/2013,0.689
11/7/2013,0.676
11/8/2013,0.745
11/9/2013,0.833
11/10/2013,0.843
11/11/2013,0.82
11/12/2013,0.753
11/13/2013,0.795
11/14/2013,0.805
11/15/2013,0.693
11/16/2013,0.735
11/17/2013,0.776
11/18/2013,0.814
11/19/2013,0.735
11/20/2013,0.772
11/21/2013,0.812
11/22/2013,0.78
11/23/2013,0.805
11/24/2013,0.81
11/25/2013,0.796
11/26/2013,0.75
11/27/2013,0.745
11/28/2013,0.815
11/29/2013,0.769
11/30/2013,0.815
12/1/2013,0.868
12/2/2013,0.809
12/3/2013,0.753
12/4/2013,0.848
12/5/2013,0.852
12/6/2013,0.8
12/7/2013,0.865
12/8/2013,0.766
12/9/2013,0.816
12/10/2013,0.885
12/11/2013,0.835
12/12/2013,0.85
12/13/2013,0.803
12/14/2013,0.778
12/15/2013,0.805
12/16/2013,0.756
12/17/2013,0.731
12/18/2013,0.73
12/19/2013,0.707
12/20/2013,0.754
12/21/2013,0.758
12/22/2013,0.758
12/23/2013,0.754
12/24/2013,0.796
12/25/2013,0.793
12/26/2013,0.742
12/27/2013,0.75
12/28/2013,0.701
12/29/2013,0.708
12/30/2013,0.73
12/31/2013,0.775
1/1/2014,0.905
1/2/2014,0.888
1/3/2014,0.886
1/4/2014,0.857
1/5/2014,0.864
1/6/2014,0.883
1/7/2014,0.891
1/8/2014,0.858
1/9/2014,0.893
1/10/2014,0.862
1/11/2014,0.866
1/12/2014,0.812
1/13/2014,0.82
1/14/2014,0.802
1/15/2014,0.768
1/16/2014,0.785
1/17/2014,0.82
1/18/2014,0.774
1/19/2014,0.748
1/20/2014,0.703
1/21/2014,0.738
1/22/2014,0.726
1/23/2014,0.705
1/24/2014,0.718
1/25/2014,0.843
1/26/2014,0.82
1/27/2014,0.789
1/28/2014,0.783
1/29/2014,0.777
1/30/2014,0.8
1/31/2014,0.805
2/1/2014,0.793
2/2/2014,0.787
2/3/2014,0.768
2/4/2014,0.733
2/5/2014,0.693
2/6/2014,0.671
2/7/2014,0.715
2/8/2014,0.702
2/9/2014,0.779
2/10/2014,0.776
2/11/2014,0.728
2/12/2014,0.718
2/13/2014,0.738
2/14/2014,0.765
2/15/2014,0.801
2/16/2014,0.781
2/17/2014,0.798
2/18/2014,0.799
2/19/2014,0.835
2/20/2014,0.748
2/21/2014,0.775
2/22/2014,0.793
2/23/2014,0.772
2/24/2014,0.78
2/25/2014,0.839
2/26/2014,0.866
2/27/2014,0.835
2/28/2014,0.823
3/1/2014,0.785
3/2/2014,0.837
3/3/2014,0.78
3/4/2014,0.802
3/5/2014,0.791
3/6/2014,0.766
3/7/2014,0.822
3/8/2014,0.781
3/9/2014,0.762
3/10/2014,0.815
3/11/2014,0.763
3/12/2014,0.786
3/13/2014,0.758
3/14/2014,0.798
3/15/2014,0.835
3/16/2014,0.746
3/17/2014,0.71
3/18/2014,0.764
3/19/2014,0.759
3/20/2014,0.74
3/21/2014,0.726
3/22/2014,0.727
3/23/2014,0.705
3/24/2014,0.769
3/25/2014,0.763
3/26/2014,0.679
3/27/2014,0.669
3/28/2014,0.717
3/29/2014,0.778
3/30/2014,0.7
3/31/2014,0.685
4/1/2014,0.777
4/2/2014,0.842
4/3/2014,0.749
4/4/2014,0.772
4/5/2014,0.715
4/6/2014,0.767
4/7/2014,0.803
4/8/2014,0.805
4/9/2014,0.81
4/10/2014,0.865
4/11/2014,0.798
4/12/2014,0.773
4/13/2014,0.779
4/14/2014,0.749
4/15/2014,0.753
4/16/2014,0.781
4/17/2014,0.808
4/18/2014,0.792
4/19/2014,0.823
4/20/2014,0.838
4/21/2014,0.708
4/22/2014,0.686
4/23/2014,0.711
4/24/2014,0.728
4/25/2014,0.815
4/26/2014,0.858
4/27/2014,0.858
4/28/2014,0.853
4/29/2014,0.891
4/30/2014,0.831
5/1/2014,0.857
5/2/2014,0.753
5/3/2014,0.755
5/4/2014,0.725
5/5/2014,0.61
5/6/2014,0.648
5/7/2014,0.687
5/8/2014,0.658
5/9/2014,0.718
5/10/2014,0.753
5/11/2014,0.822
5/12/2014,0.739
5/13/2014,0.813
5/14/2014,0.783
5/15/2014,0.745
5/16/2014,0.736
5/17/2014,0.763
5/18/2014,0.768
5/19/2014,0.779
5/20/2014,0.817
5/21/2014,0.784
5/22/2014,0.833
5/23/2014,0.814
5/24/2014,0.829
5/25/2014,0.835
5/26/2014,0.812
5/27/2014,0.794
5/28/2014,0.792
5/29/2014,0.859
5/30/2014,0.835
5/31/2014,0.79
6/1/2014,0.808
6/2/2014,0.774
6/3/2014,0.786
6/4/2014,0.807
6/5/2014,0.808
6/6/2014,0.859
6/7/2014,0.813
6/8/2014,0.792
6/9/2014,0.657
6/10/2014,0.671
6/11/2014,0.698
6/12/2014,0.84
6/13/2014,0.789
6/14/2014,0.826
6/15/2014,0.79
6/16/2014,0.8
6/17/2014,0.829
6/18/2014,0.77
6/19/2014,0.741
6/20/2014,0.764
6/21/2014,0.806
6/22/2014,0.755
6/23/2014,0.794
6/24/2014,0.827
6/25/2014,0.78
6/26/2014,0.71
6/27/2014,0.91
6/28/2014,0.81
6/29/2014,0.78
6/30/2014,0.78
7/1/2014,0.69
7/2/2014,0.75
7/3/2014,0.96
7/4/2014,0.94
7/5/2014,0.82
7/6/2014,0.88
7/7/2014,0.94
7/8/2014,0.78
7/9/2014,0.82
7/10/2014,0.87
7/11/2014,0.68
7/12/2014,0.82
7/13/2014,0.81
7/14/2014,0.92
7/15/2014,0.78
7/16/2014,0.9
7/17/2014,0.91
7/18/2014,0.86
7/19/2014,0.83
7/20/2014,0.8
7/21/2014,0.84
7/22/2014,0.84
7/23/2014,0.75
7/24/2014,0.91
7/25/2014,0.82
7/26/2014,0.65
7/27/2014,0.75
7/28/2014,0.81
7/29/2014,0.88
7/30/2014,0.92
7/31/2014,0.96
8/1/2014,0.95
8/2/2014,0.87
8/3/2014,0.85
8/4/2014,0.82
8/5/2014,0.84
8/6/2014,0.88
8/7/2014,0.91
8/8/2014,0.85
8/9/2014,0.82
8/10/2014,0.88
8/11/2014,0.84
8/12/2014,0.9
8/13/2014,0.87
8/14/2014,0.9
8/15/2014,0.91
8/16/2014,0.86
8/17/2014,0.87
8/18/2014,0.9
8/19/2014,0.92
8/20/2014,0.91
8/21/2014,0.84
8/22/2014,0.86
8/23/2014,0.77
8/24/2014,0.77
8/25/2014,0.7
8/26/2014,0.78
8/27/2014,0.84
8/28/2014,0.83
8/29/2014,0.74
8/30/2014,0.75
8/31/2014,0.78
9/1/2014,0.9
9/2/2014,0.79
9/3/2014,0.84
9/4/2014,0.81
9/5/2014,0.77
9/6/2014,0.81
9/7/2014,0.89
9/8/2014,0.85
9/9/2014,0.85
9/10/2014,0.89
9/11/2014,0.84
9/12/2014,0.83
9/13/2014,0.9
9/14/2014,0.84
9/15/2014,0.96
9/16/2014,0.92
9/17/2014,0.89
9/18/2014,0.84
9/19/2014,0.81
9/20/2014,0.84
9/21/2014,0.86
9/22/2014,0.84
9/23/2014,0.96
9/24/2014,0.95
9/25/2014,0.94
9/26/2014,0.87
9/27/2014,0.93
9/28/2014,0.86
9/29/2014,0.91
9/30/2014,0.86
10/1/2014,0.82
10/2/2014,0.86
10/3/2014,0.88
10/4/2014,0.85
10/5/2014,0.86
10/6/2014,0.84
10/7/2014,0.83
10/8/2014,0.8
10/9/2014,0.83
10/10/2014,0.84
10/11/2014,0.87
10/12/2014,0.82
10/13/2014,0.87
10/14/2014,0.88
10/15/2014,0.84
10/16/2014,0.772
10/17/2014,0.68
10/18/2014,0.71
10/19/2014,0.659
10/20/2014,0.683
10/21/2014,0.642
10/22/2014,0.657
10/23/2014,0.682
10/24/2014,0.85
10/25/2014,0.93
10/26/2014,0.88
10/27/2014,0.83
10/28/2014,0.93
10/29/2014,0.88
10/30/2014,0.9
10/31/2014,0.87
11/1/2014,0.88
11/2/2014,0.93
11/3/2014,0.9
11/4/2014,0.9
11/5/2014,0.83
11/6/2014,0.75
11/7/2014,0.76
11/8/2014,0.79
11/9/2014,0.93
11/10/2014,0.85
11/11/2014,0.84
11/12/2014,0.9
11/13/2014,0.87
11/14/2014,0.76
11/15/2014,0.85
11/16/2014,0.9
11/17/2014,0.86
11/18/2014,0.86
11/19/2014,0.89
11/20/2014,0.8
11/21/2014,0.79
11/22/2014,0.79
11/23/2014,0.89
11/24/2014,0.89
11/25/2014,0.94
11/26/2014,0.79
11/27/2014,0.83
11/28/2014,0.89
11/29/2014,0.91
11/30/2014,0.8
12/1/2014,0.83
12/2/2014,0.82
12/3/2014,0.75
12/4/2014,0.86
12/5/2014,0.91
12/6/2014,0.85
12/7/2014,0.88
12/8/2014,0.79
12/9/2014,0.78
12/10/2014,0.77
12/11/2014,0.84
12/12/2014,0.89
12/13/2014,0.84
12/14/2014,0.71
12/15/2014,0.85
12/16/2014,0.88
12/17/2014,0.87
12/18/2014,0.83
12/19/2014,0.9
12/20/2014,0.88
12/21/2014,0.91
12/22/2014,0.88
12/23/2014,0.81
12/24/2014,0.77
12/25/2014,0.76
12/26/2014,0.88
12/27/2014,0.9
12/28/2014,0.88
12/29/2014,0.89
12/30/2014,0.83
12/31/2014,0.84
1/1/2015,0.86
1/2/2015,0.91
1/3/2015,0.91
1/4/2015,0.87
1/5/2015,0.93
1/6/2015,0.94
1/7/2015,0.94
1/8/2015,0.94
1/9/2015,0.9
1/10/2015,0.92
1/11/2015,0.9
1/12/2015,0.93
1/13/2015,0.9
1/14/2015,0.94
1/15/2015,0.88
1/16/2015,0.87
1/17/2015,0.94
1/18/2015,0.77
1/19/2015,0.8
1/20/2015,0.89
1/21/2015,0.95
1/22/2015,0.85
1/23/2015,0.81
1/24/2015,0.8
1/25/2015,0.91
1/26/2015,0.81
1/27/2015,0.85
1/28/2015,0.76
1/29/2015,0.93
1/30/2015,0.8
1/31/2015,0.83
2/1/2015,0.93
2/2/2015,0.87
2/3/2015,0.93
2/4/2015,0.83
2/5/2015,0.81
2/6/2015,0.8
2/7/2015,0.92
2/8/2015,0.86
2/9/2015,0.92
2/10/2015,0.87
2/11/2015,0.88
2/12/2015,0.89
2/13/2015,0.87
2/14/2015,0.83
2/15/2015,0.83
2/16/2015,0.85
2/17/2015,0.83
2/18/2015,0.87
2/19/2015,0.87
2/20/2015,0.76
2/21/2015,0.84
2/22/2015,0.84
2/23/2015,0.86
2/24/2015,0.81
2/25/2015,0.87
2/26/2015,0.86
2/27/2015,0.84
2/28/2015,0.91
3/1/2015,0.81
3/2/2015,0.88
3/3/2015,0.85
3/4/2015,0.85
3/5/2015,0.92
3/6/2015,0.91
3/7/2015,0.85
3/8/2015,0.86
3/9/2015,0.88
3/10/2015,0.94
3/11/2015,0.88
3/12/2015,0.78
3/13/2015,0.81
3/14/2015,0.86
3/15/2015,0.93
3/16/2015,0.89
3/17/2015,0.94
3/18/2015,0.91
3/19/2015,0.82
3/20/2015,0.83
3/21/2015,0.81
3/22/2015,0.81
3/23/2015,0.84
3/24/2015,0.86
3/25/2015,0.86
3/26/2015,0.87
3/27/2015,0.93
3/28/2015,0.87
3/29/2015,0.9
3/30/2015,0.93
3/31/2015,0.93
4/1/2015,0.91
4/2/2015,0.78
4/3/2015,0.93
4/4/2015,0.75
4/5/2015,0.94
4/6/2015,0.87
4/7/2015,0.78
4/8/2015,0.67
4/9/2015,0.71
4/10/2015,0.78
4/11/2015,0.83
4/12/2015,0.8
4/13/2015,0.84
4/14/2015,0.95
4/15/2015,0.87
4/16/2015,0.82
4/17/2015,0.76
4/18/2015,0.93
4/19/2015,0.88
4/20/2015,0.91
4/21/2015,0.85
4/22/2015,0.82
4/23/2015,0.99
4/24/2015,0.93
4/25/2015,0.89
4/26/2015,0.93
4/27/2015,0.89
4/28/2015,0.85
4/29/2015,0.91
4/30/2015,0.83
5/1/2015,0.85
5/2/2015,0.93
5/3/2015,0.79
5/4/2015,0.89
5/5/2015,0.86
5/6/2015,0.85
5/7/2015,0.96
5/8/2015,0.85
5/9/2015,0.8
5/10/2015,0.81
5/11/2015,0.92
5/12/2015,0.94
5/13/2015,0.84
5/14/2015,0.86
5/15/2015,0.88
5/16/2015,0.9
5/17/2015,0.85
5/18/2015,0.76
5/19/2015,0.73
5/20/2015,0.79
5/21/2015,0.8
5/22/2015,0.95
5/23/2015,0.93
5/24/2015,0.96
5/25/2015,0.87
5/26/2015,0.85
5/27/2015,0.79
5/28/2015,0.87
5/29/2015,0.86
5/30/2015,0.91
5/31/2015,0.89
6/1/2015,0.83
6/2/2015,0.83
6/3/2015,0.84
6/4/2015,0.84
6/5/2015,0.83
6/6/2015,0.81
6/7/2015,0.82
6/8/2015,0.8
6/9/2015,0.86
6/10/2015,0.82
6/11/2015,0.87
6/12/2015,0.93
