Date,Temp_max,Temp_min
4/23/2010,28.5,24.9
4/24/2010,30.8,24.9
4/25/2010,30.2,24.9
4/26/2010,30.2,25.6
4/27/2010,30.8,25.3
4/28/2010,30.8,24.9
4/29/2010,30.2,24.5
4/30/2010,30.8,24.5
5/1/2010,30.8,25.3
5/2/2010,30.2,24.2
5/3/2010,30.2,25.3
5/4/2010,29.6,24.9
5/5/2010,30.2,26.8
5/6/2010,30.2,25.6
5/7/2010,29,24.5
5/8/2010,30.2,24.9
5/9/2010,30.2,24.9
5/10/2010,30.2,25.3
5/11/2010,29,25.3
5/12/2010,29.6,24.5
5/13/2010,29.6,25.3
5/14/2010,30.2,26.8
5/15/2010,30.8,24.9
5/16/2010,31.4,25.3
5/17/2010,30.8,24.9
5/18/2010,30.2,26.4
5/19/2010,30.2,26.8
5/20/2010,30.2,26.8
5/21/2010,29.6,25.6
5/22/2010,30.8,26
5/23/2010,30.2,24.9
5/24/2010,30.2,25.3
5/25/2010,30.2,25.6
5/26/2010,30.2,24.9
5/27/2010,30.2,25.6
5/28/2010,30.2,25.3
5/29/2010,29.6,25.6
5/30/2010,30.2,27.1
5/31/2010,29,25.3
6/1/2010,30.2,24.5
6/2/2010,29.6,25.3
6/3/2010,30.2,24.5
6/4/2010,29.6,24.9
6/5/2010,28.5,24.5
6/6/2010,28.5,25.3
6/7/2010,28.5,24.9
6/8/2010,29.6,25.6
6/9/2010,29.6,24.9
6/10/2010,27.4,24.5
6/11/2010,29,26
6/12/2010,27.9,25.3
6/13/2010,29,24.5
6/14/2010,29,24.5
6/15/2010,30.2,24.9
6/16/2010,28.5,24.5
6/17/2010,27.9,25.3
6/18/2010,29.6,25.6
6/19/2010,29,24.9
6/20/2010,29,24.5
6/21/2010,29,25.6
6/22/2010,29.6,25.3
6/23/2010,28.5,25.3
6/24/2010,29.6,24.5
6/25/2010,29.6,26
6/26/2010,30.2,25.6
6/27/2010,29.6,26.8
6/28/2010,30.2,25.3
6/29/2010,29.6,25.3
6/30/2010,29.6,24.5
7/1/2010,29,24.5
7/2/2010,26.2,24.2
7/3/2010,27.4,24.9
7/4/2010,28.5,25.3
7/5/2010,30.2,24.5
7/6/2010,30.2,24.2
7/7/2010,29.6,25.6
7/8/2010,29.6,26
7/9/2010,29.6,26
7/10/2010,29,24.5
7/11/2010,29,24.9
7/12/2010,29.6,24.2
7/13/2010,29.6,24.5
7/14/2010,27.9,24.5
7/15/2010,28.5,24.2
7/16/2010,29.6,25.6
7/17/2010,29,24.9
7/18/2010,29,25.6
7/19/2010,28.5,24.9
7/20/2010,29,25.6
7/21/2010,27.4,24.9
7/22/2010,28.5,24.5
7/23/2010,29.6,26.4
7/24/2010,29.6,26
7/25/2010,29.6,26
7/26/2010,29,25.3
7/27/2010,29,24.9
7/28/2010,27.9,25.3
7/29/2010,29,26
7/30/2010,28.5,25.3
7/31/2010,27.9,23.4
8/1/2010,26.2,22.3
8/2/2010,27.4,21.6
8/3/2010,27.9,22.7
8/4/2010,29,26
8/5/2010,29,25.6
8/6/2010,29.6,26
8/7/2010,27.9,25.3
8/8/2010,29,24.9
8/9/2010,29.6,25.3
8/10/2010,29,24.5
8/11/2010,29,23.8
8/12/2010,26.2,24.5
8/13/2010,26.7,24.2
8/14/2010,27.9,24.9
8/15/2010,26.2,23.8
8/16/2010,29,25.3
8/17/2010,28.5,24.5
8/18/2010,29,25.6
8/19/2010,29,25.3
8/20/2010,28.5,24.2
8/21/2010,29,26
8/22/2010,29,26
8/23/2010,29,25.3
8/24/2010,29,24.5
8/25/2010,29,26
8/26/2010,29.6,25.6
8/27/2010,29,25.3
8/28/2010,29.6,24.2
8/29/2010,29,25.6
8/30/2010,29.6,24.2
8/31/2010,30.2,23.8
9/1/2010,29,23.8
9/2/2010,29.6,26
9/3/2010,29.6,25.6
9/4/2010,30.2,26
9/5/2010,28.5,24.2
9/6/2010,29.6,25.3
9/7/2010,29.6,25.6
9/8/2010,29,24.5
9/9/2010,27.9,24.2
9/10/2010,27.4,24.2
9/11/2010,27.9,25.6
9/12/2010,28.5,24.9
9/13/2010,27.4,23.4
9/14/2010,28.5,24.2
9/15/2010,27.4,24.5
9/16/2010,28.5,23.8
9/17/2010,29,25.3
9/18/2010,29,24.2
9/19/2010,30.2,23.8
9/20/2010,29.6,25.3
9/21/2010,29.6,25.6
9/22/2010,30.2,24.9
9/23/2010,30.2,26
9/24/2010,29.6,24.2
9/25/2010,30.2,24.9
9/26/2010,29.6,24.9
9/27/2010,29.6,24.9
9/28/2010,30.2,24.9
9/29/2010,29,24.2
9/30/2010,29,24.2
10/1/2010,29.6,26
10/2/2010,29.6,25.3
10/3/2010,27.9,23.8
10/4/2010,30.2,25.6
10/5/2010,30.8,24.9
10/6/2010,30.2,23.8
10/7/2010,29,23.4
10/8/2010,29.6,23.8
10/9/2010,30.2,25.6
10/10/2010,29.6,24.2
10/11/2010,30.2,24.9
10/12/2010,29.6,24.9
10/13/2010,30.2,26
10/14/2010,27.9,25.3
10/15/2010,29.6,25.3
10/16/2010,30.2,24.9
10/17/2010,30.2,24.5
10/18/2010,27.9,24.2
10/19/2010,29.6,25.6
10/20/2010,29.6,24.5
10/21/2010,30.2,24.5
10/22/2010,30.2,26.4
10/23/2010,30.2,24.9
10/24/2010,29.6,25.3
10/25/2010,28.5,24.9
10/26/2010,30.2,24.5
10/27/2010,30.8,24.5
10/28/2010,29,24.9
10/29/2010,29,25.3
10/30/2010,29.6,26
10/31/2010,27.4,24.2
11/1/2010,30.2,24.9
11/2/2010,30.2,24.5
11/3/2010,29.6,26
11/4/2010,29,24.2
11/5/2010,30.2,24.2
11/6/2010,30.2,26
11/7/2010,30.2,24.9
11/8/2010,30.2,24.9
11/9/2010,29,24.9
11/10/2010,26.7,24.9
11/11/2010,30.2,24.9
11/12/2010,30.2,23.8
11/13/2010,29,24.2
11/14/2010,30.2,24.5
11/15/2010,30.2,25.3
11/16/2010,30.2,25.3
11/17/2010,27.9,24.5
11/18/2010,29.6,24.5
11/19/2010,26.2,24.2
11/20/2010,27.4,23.4
11/21/2010,27.9,24.2
11/22/2010,28.5,23.8
11/23/2010,30.8,23.8
11/24/2010,30.2,23.8
11/25/2010,29,23
11/26/2010,30.2,24.2
11/27/2010,30.2,25.3
11/28/2010,30.8,24.9
11/29/2010,30.2,25.3
11/30/2010,30.8,24.5
12/1/2010,30.2,24.5
12/2/2010,31.4,25.3
12/3/2010,28.5,24.5
12/4/2010,30.2,24.2
12/5/2010,30.8,25.3
12/6/2010,31.4,25.6
12/7/2010,30.8,26
12/8/2010,30.2,24.9
12/9/2010,30.2,24.9
12/10/2010,30.2,25.3
12/11/2010,30.8,24.9
12/12/2010,29.6,24.5
12/13/2010,30.2,26
12/14/2010,31.4,25.3
12/15/2010,30.8,24.5
12/16/2010,29.6,24.5
12/17/2010,30.8,24.2
12/18/2010,27.9,23.8
12/19/2010,26.7,24.5
12/20/2010,30.8,24.5
12/21/2010,30.8,23.8
12/22/2010,31.4,24.9
12/23/2010,29.6,24.5
12/24/2010,30.8,26.4
12/25/2010,31.4,26.4
12/26/2010,28.5,24.9
12/27/2010,29.6,24.5
12/28/2010,27.4,23.8
12/29/2010,30.2,23.8
12/30/2010,30.2,24.2
12/31/2010,30.2,24.9
1/1/2011,30.2,24.5
1/2/2011,29.6,24.2
1/3/2011,27.4,24.2
1/4/2011,30.2,24.2
1/5/2011,29.6,24.5
1/6/2011,27.4,23.8
1/7/2011,29.6,23.8
1/8/2011,30.8,24.9
1/9/2011,30.2,25.3
1/10/2011,29.6,23.8
1/11/2011,30.8,24.2
1/12/2011,31.4,23.8
1/13/2011,30.8,24.2
1/14/2011,30.8,24.9
1/15/2011,30.2,24.9
1/16/2011,30.2,24.9
1/17/2011,30.8,24.5
1/18/2011,28.5,24.2
1/19/2011,27.9,24.5
1/20/2011,27.9,24.9
1/21/2011,30.8,24.9
1/22/2011,28.5,24.5
1/23/2011,27.9,24.9
1/24/2011,27.4,24.5
1/25/2011,30.2,24.2
1/26/2011,30.2,24.2
1/27/2011,27.4,24.9
1/28/2011,28.5,25.6
1/29/2011,29.6,25.3
1/30/2011,30.2,24.2
1/31/2011,29.6,26
2/1/2011,27.9,24.5
2/2/2011,30.2,24.9
2/3/2011,29,25.3
2/4/2011,29,24.2
2/5/2011,27.9,23.4
2/6/2011,29,24.9
2/7/2011,27.9,24.5
2/8/2011,29,25.3
2/9/2011,27.4,24.2
2/10/2011,27.9,24.2
2/11/2011,29,24.2
2/12/2011,29,24.2
2/13/2011,26.2,24.2
2/14/2011,29,23.8
2/15/2011,29.6,23.8
2/16/2011,28.5,23.4
2/17/2011,26.2,23.8
2/18/2011,29.6,23.8
2/19/2011,29.6,23.8
2/20/2011,29.6,23.8
2/21/2011,29.6,24.2
2/22/2011,29.6,24.9
2/23/2011,29,24.5
2/24/2011,29,24.2
2/25/2011,30.2,23.8
2/26/2011,30.2,23.8
2/27/2011,30.8,26
2/28/2011,31.4,26.4
3/1/2011,30.8,24.9
3/2/2011,30.2,24.2
3/3/2011,26.7,23.8
3/4/2011,30.8,22.3
3/5/2011,31.4,24.2
3/6/2011,29,24.2
3/7/2011,30.2,24.2
3/8/2011,29.6,24.2
3/9/2011,30.8,24.5
3/10/2011,30.2,24.9
3/11/2011,30.8,26.8
3/12/2011,30.2,26.4
3/13/2011,30.2,24.9
3/14/2011,30.2,26
3/15/2011,30.8,25.3
3/16/2011,30.2,26
3/17/2011,30.2,26
3/18/2011,30.2,26
3/19/2011,29.6,24.5
3/20/2011,29.6,24.5
3/21/2011,26.7,24.5
3/22/2011,30.2,24.5
3/23/2011,30.8,24.9
3/24/2011,30.8,24.5
3/25/2011,30.8,24.9
3/26/2011,30.8,24.5
3/27/2011,30.2,24.2
3/28/2011,30.8,23.8
3/29/2011,30.8,24.9
3/30/2011,30.8,24.5
3/31/2011,29.6,24.2
4/1/2011,29,23.8
4/2/2011,30.2,23.4
4/3/2011,30.8,24.2
4/4/2011,30.8,25.6
4/5/2011,30.2,26.4
4/6/2011,30.8,25.6
4/7/2011,31.4,24.9
4/8/2011,30.2,24.9
4/9/2011,31.4,25.6
4/10/2011,30.8,26.8
4/11/2011,30.8,26.4
4/12/2011,30.8,25.3
4/13/2011,29.6,23.8
4/14/2011,31.9,24.5
4/15/2011,30.8,24.5
4/16/2011,31.4,24.5
4/17/2011,30.8,24.2
4/18/2011,29,24.2
4/19/2011,27.9,24.2
4/20/2011,30.8,24.2
4/21/2011,29.6,24.2
4/22/2011,29.6,24.5
4/23/2011,29.6,26
4/24/2011,30.2,24.5
4/25/2011,30.2,26
4/26/2011,30.8,25.6
4/27/2011,31.4,25.3
4/28/2011,30.8,24.9
4/29/2011,30.8,25.3
4/30/2011,30.2,26.8
5/1/2011,30.2,25.3
5/2/2011,29,24.5
5/3/2011,30.2,23.8
5/4/2011,30.2,24.9
5/5/2011,30.2,24.5
5/6/2011,30.2,24.5
5/7/2011,28.5,24.2
5/8/2011,27.9,24.2
5/9/2011,28.5,23.8
5/10/2011,29,24.5
5/11/2011,29,24.5
5/12/2011,29,23
5/13/2011,29,23.8
5/14/2011,30.2,24.2
5/15/2011,30.2,26
5/16/2011,29.6,25.6
5/17/2011,29.6,25.3
5/18/2011,29.6,24.5
5/19/2011,29.6,23.8
5/20/2011,30.8,23.8
5/21/2011,29,23.4
5/22/2011,30.2,23.8
5/23/2011,30.8,23.8
5/24/2011,29.6,25.3
5/25/2011,30.2,26
5/26/2011,30.2,26
5/27/2011,30.2,26.8
5/28/2011,30.2,26
5/29/2011,29.6,24.9
5/30/2011,29.6,26.4
5/31/2011,30.2,24.5
6/1/2011,30.2,23.8
6/2/2011,29.6,24.2
6/3/2011,27.4,24.2
6/4/2011,27.9,24.2
6/5/2011,29.6,24.2
6/6/2011,28.5,23.8
6/7/2011,29.6,25.6
6/8/2011,30.2,26
6/9/2011,27.9,23.8
6/10/2011,28.5,23.8
6/11/2011,27.9,23.4
6/12/2011,29.6,22.7
6/13/2011,30.2,24.2
6/14/2011,30.2,26.4
6/15/2011,30.2,26
6/16/2011,29,24.9
6/17/2011,29,24.9
6/18/2011,30.2,26
6/19/2011,29.6,26.4
6/20/2011,29,24.5
6/21/2011,29.6,24.5
6/22/2011,29.6,24.9
6/23/2011,29.6,26.4
6/24/2011,29.6,26.4
6/25/2011,29.6,25.6
6/26/2011,30.2,24.2
6/27/2011,29.6,25.6
6/28/2011,29.6,25.3
6/29/2011,29.6,24.9
6/30/2011,29,25.3
7/1/2011,30.2,26
7/2/2011,30.2,26
7/3/2011,30.8,25.6
7/4/2011,29.6,23.8
7/5/2011,29,24.5
7/6/2011,29.6,26
7/7/2011,29.6,26
7/8/2011,29.6,26
7/9/2011,27.9,25.3
7/10/2011,29.6,25.6
7/11/2011,29.6,25.6
7/12/2011,30.2,25.6
7/13/2011,29,24.9
7/14/2011,29,24.5
7/15/2011,29.6,25.6
7/16/2011,29,25.6
7/17/2011,29.6,25.3
7/18/2011,30.2,25.3
7/19/2011,30.2,24.2
7/20/2011,29,24.2
7/21/2011,30.2,25.6
7/22/2011,30.2,25.3
7/23/2011,30.2,23.4
7/24/2011,30.2,23.8
7/25/2011,29.6,24.2
7/26/2011,29.6,24.9
7/27/2011,27.9,24.5
7/28/2011,26.7,24.5
7/29/2011,29,25.3
7/30/2011,29.6,25.6
7/31/2011,29.6,25.6
8/1/2011,29.6,26
8/2/2011,29,23
8/3/2011,29,22.7
8/4/2011,29.6,23.4
8/5/2011,29,23.8
8/6/2011,25.1,23.4
8/7/2011,28.5,24.2
8/8/2011,29.6,24.9
8/9/2011,29,24.9
8/10/2011,30.2,24.2
8/11/2011,29,24.2
8/12/2011,29,23.8
8/13/2011,29.6,24.9
8/14/2011,29.6,24.5
8/15/2011,29,25.3
8/16/2011,30.2,23.4
8/17/2011,30.2,23.4
8/18/2011,30.2,23.8
8/19/2011,30.2,23.4
8/20/2011,30.2,23.8
8/21/2011,30.2,25.3
8/22/2011,26.7,24.5
8/23/2011,28.5,23.8
8/24/2011,27.4,24.5
8/25/2011,28.5,24.5
8/26/2011,29,24.9
8/27/2011,29.6,25.3
8/28/2011,28.5,24.5
8/29/2011,27.4,24.9
8/30/2011,28.5,24.5
8/31/2011,29,24.9
9/1/2011,29.6,25.3
9/2/2011,29,24.9
9/3/2011,29.6,23.4
9/4/2011,29,22.7
9/5/2011,28.5,22.7
9/6/2011,29.6,25.6
9/7/2011,29.6,24.5
9/8/2011,30.2,23.4
9/9/2011,30.2,24.2
9/10/2011,29.6,25.3
9/11/2011,29,25.6
9/12/2011,30.2,25.6
9/13/2011,29.6,25.6
9/14/2011,29.6,24.2
9/15/2011,29,24.9
9/16/2011,29,23.4
9/17/2011,29.6,24.5
9/18/2011,27.9,24.2
9/19/2011,29.6,23.4
9/20/2011,30.2,23
9/21/2011,30.8,24.2
9/22/2011,29.6,22.7
9/23/2011,30.2,24.5
9/24/2011,30.8,23.8
9/25/2011,30.2,24.2
9/26/2011,30.8,26
9/27/2011,30.8,26
9/28/2011,31.4,24.9
9/29/2011,31.4,24.9
9/30/2011,28.5,24.2
10/1/2011,31.4,23.8
10/2/2011,31.4,24.5
10/3/2011,30.8,25.3
10/4/2011,31.4,25.3
10/5/2011,29.6,23.4
10/6/2011,30.2,23.4
10/7/2011,30.8,24.9
10/8/2011,30.8,24.2
10/9/2011,31.4,26
10/10/2011,31.4,24.9
10/11/2011,30.2,25.3
10/12/2011,30.8,24.5
10/13/2011,31.4,24.9
10/14/2011,26.7,24.9
10/15/2011,29.6,23.8
10/16/2011,29.6,25.6
10/17/2011,30.2,25.3
10/18/2011,30.8,25.3
10/19/2011,30.8,25.3
10/20/2011,29.6,24.5
10/21/2011,30.8,25.3
10/22/2011,30.2,25.3
10/23/2011,30.2,25.3
10/24/2011,29,24.9
10/25/2011,29,24.2
10/26/2011,29.6,24.2
10/27/2011,28.5,24.2
10/28/2011,29,24.5
10/29/2011,27.9,24.2
10/30/2011,26.2,24.2
10/31/2011,29,25.3
11/1/2011,30.2,24.5
11/2/2011,30.8,25.6
11/3/2011,30.2,24.9
11/4/2011,29.6,24.9
11/5/2011,28.5,24.9
11/6/2011,31.4,24.9
11/7/2011,30.2,24.5
11/8/2011,30.2,24.5
11/9/2011,26.2,23.8
11/10/2011,29,24.2
11/11/2011,26.7,24.5
11/12/2011,28.5,24.5
11/13/2011,30.8,25.3
11/14/2011,30.2,24.5
11/15/2011,30.8,23.4
11/16/2011,30.2,23
11/17/2011,29.6,23.8
11/18/2011,31.4,25.3
11/19/2011,29,24.5
11/20/2011,29.6,24.2
11/21/2011,26.7,24.2
11/22/2011,28.5,25.6
11/23/2011,29,25.3
11/24/2011,30.2,24.5
11/25/2011,29.6,23.8
11/26/2011,29.6,24.5
11/27/2011,25.6,23.8
11/28/2011,30.2,25.3
11/29/2011,29,25.3
11/30/2011,29,25.3
12/1/2011,30.2,24.5
12/2/2011,29.6,23.8
12/3/2011,30.2,24.2
12/4/2011,27.9,23.8
12/5/2011,29.6,23.8
12/6/2011,29,23.8
12/7/2011,30.2,23.4
12/8/2011,30.8,24.5
12/9/2011,30.2,26
12/10/2011,30.8,25.3
12/11/2011,30.2,23.4
12/12/2011,29.6,23.8
12/13/2011,26.7,23.8
12/14/2011,31.4,23.8
12/15/2011,30.2,25.3
12/16/2011,30.8,26.4
12/17/2011,31.4,26.4
12/18/2011,30.8,26.4
12/19/2011,31.4,26.4
12/20/2011,31.4,26.4
12/21/2011,30.8,25.6
12/22/2011,31.4,26.4
12/23/2011,31.4,24.9
12/24/2011,30.2,24.5
12/25/2011,30.2,25.3
12/26/2011,27.4,24.5
12/27/2011,26.7,24.5
12/28/2011,29.6,24.2
12/29/2011,30.2,24.9
12/30/2011,29.6,24.2
12/31/2011,30.2,24.2
1/1/2012,29.6,24.9
1/2/2012,28.5,25.3
1/3/2012,30.2,25.6
1/4/2012,30.2,26.8
1/5/2012,29,26
1/6/2012,28.5,25.6
1/7/2012,27.4,25.6
1/8/2012,27.9,25.3
1/9/2012,30.8,25.3
1/10/2012,30.2,24.2
1/11/2012,29,24.5
1/12/2012,29,24.5
1/13/2012,29.6,24.5
1/14/2012,30.2,24.5
1/15/2012,30.2,24.5
1/16/2012,30.8,25.3
1/17/2012,30.2,24.9
1/18/2012,27.9,24.5
1/19/2012,26.7,23.8
1/20/2012,31.4,24.2
1/21/2012,30.8,26.4
1/22/2012,30.8,26.8
1/23/2012,31.4,24.5
1/24/2012,30.8,24.2
1/25/2012,29,23.8
1/26/2012,30.8,24.5
1/27/2012,29,24.9
1/28/2012,29.9,26.1
1/29/2012,32.2,24.8
1/30/2012,31.8,24.7
1/31/2012,31.7,24.6
2/1/2012,29.2,24
2/2/2012,30.8,23.7
2/3/2012,29.8,23.6
2/4/2012,32.2,24.4
2/5/2012,28.1,24.7
2/6/2012,29.1,24.1
2/7/2012,29.7,25.1
2/8/2012,32.7,25.9
2/9/2012,31.8,26.5
2/10/2012,32.7,25.2
2/11/2012,32.4,24.2
2/12/2012,32,26.3
2/13/2012,32.2,24.7
2/14/2012,32.5,23.7
2/15/2012,29,24.6
2/16/2012,29.4,24
2/17/2012,31.9,25.2
2/18/2012,31.1,24.6
2/19/2012,29.9,23.9
2/20/2012,30.4,24.6
2/21/2012,29.7,24.4
2/22/2012,28.1,25.1
2/23/2012,28.6,23.1
2/24/2012,29.7,23.6
2/25/2012,28.4,24.2
2/26/2012,30.4,24.2
2/27/2012,29.1,24.9
2/28/2012,29.2,27.1
2/29/2012,29.3,27.3
3/1/2012,30.8,24.9
3/2/2012,30.2,25.6
3/3/2012,29.6,24.5
3/4/2012,29.6,24.5
3/5/2012,30.8,24.9
3/6/2012,30.8,23.4
3/7/2012,29.6,27.3
3/8/2012,29.4,24.7
3/9/2012,28.9,24.1
3/10/2012,29.8,23.9
3/11/2012,29.9,24.4
3/12/2012,29.3,25.2
3/13/2012,29.1,25.4
3/14/2012,29,25.4
3/15/2012,29.9,25
3/16/2012,26.8,24.7
3/17/2012,29.7,24.2
3/18/2012,28.5,24.5
3/19/2012,29,25.7
3/20/2012,28,24.6
3/21/2012,29.2,25.1
3/22/2012,32.2,24.6
3/23/2012,30.9,23.9
3/24/2012,28.8,24.1
3/25/2012,27.9,23.2
3/26/2012,28.9,23.8
3/27/2012,28.5,24.9
3/28/2012,29.6,24.5
3/29/2012,29.6,24.9
3/30/2012,30.2,24.9
3/31/2012,29.6,23.8
4/1/2012,29.6,23.8
4/2/2012,30.8,24.9
4/3/2012,29.6,24.5
4/4/2012,30.2,24.5
4/5/2012,29.6,24.2
4/6/2012,29.6,24.5
4/7/2012,27.9,24.9
4/8/2012,30.2,24.2
4/9/2012,27.4,24.2
4/10/2012,29,24.2
4/11/2012,29,24.2
4/12/2012,29,24.2
4/13/2012,30.2,23.8
4/14/2012,29.6,23.4
4/15/2012,29,24.5
4/16/2012,29.6,24.9
4/17/2012,29.6,24.2
4/18/2012,29.6,24.5
4/19/2012,30.2,24.5
4/20/2012,30.2,25.3
4/21/2012,30.2,24.9
4/22/2012,29.6,24.2
4/23/2012,30.8,24.5
4/24/2012,30.8,25.3
4/25/2012,30.8,26.4
4/26/2012,30.2,26.8
4/27/2012,30.2,26.4
4/28/2012,29,24.2
4/29/2012,29,23.8
4/30/2012,29,23.4
5/1/2012,29,23.8
5/2/2012,30.2,23.8
5/3/2012,29.6,24.2
5/4/2012,30.2,24.5
5/5/2012,29,24.9
5/6/2012,29,24.2
5/7/2012,30.2,24.5
5/8/2012,29.6,24.5
5/9/2012,29.6,25.6
5/10/2012,30.8,25.3
5/11/2012,29.6,26.4
5/12/2012,30.2,25.3
5/13/2012,30.2,26.8
5/14/2012,30.8,26
5/15/2012,31.4,25.3
5/16/2012,30.8,24.9
5/17/2012,29,24.9
5/18/2012,29.6,24.9
5/19/2012,30.2,25.3
5/20/2012,29,24.5
5/21/2012,29.6,24.5
5/22/2012,27.4,24.5
5/23/2012,26.7,24.5
5/24/2012,26.2,24.2
5/25/2012,26.7,24.5
5/26/2012,27.9,23.4
5/27/2012,28.5,23.4
5/28/2012,28.5,23
5/29/2012,29.6,23.4
5/30/2012,29.6,23.8
5/31/2012,27.4,24.2
6/1/2012,26.7,24.2
6/2/2012,26.7,24.9
6/3/2012,26.2,24.5
6/4/2012,26.2,23.8
6/5/2012,27.4,25.3
6/6/2012,29,24.9
6/7/2012,28.5,24.9
6/8/2012,29,26
6/9/2012,29,25.3
6/10/2012,27.9,24.9
6/11/2012,29,24.5
6/12/2012,29.6,23.8
6/13/2012,29.6,24.5
6/14/2012,30.2,24.5
6/15/2012,30.2,25.3
6/16/2012,29,25.6
6/17/2012,29,25.6
6/18/2012,27.9,25.6
6/19/2012,29,26
6/20/2012,29.6,26
6/21/2012,29,26
6/22/2012,29,25.6
6/23/2012,27.4,24.5
6/24/2012,27.4,25.3
6/25/2012,27.4,24.9
6/26/2012,27.9,24.9
6/27/2012,27.4,25.3
6/28/2012,27.4,24.5
6/29/2012,29.6,25.6
6/30/2012,28.5,25.6
7/1/2012,28.5,25.3
7/2/2012,28.5,25.3
7/3/2012,29,25.3
7/4/2012,27.4,24.9
7/5/2012,28.5,25.6
7/6/2012,28.5,24.9
7/7/2012,29,24.5
7/8/2012,26.7,24.9
7/9/2012,27.9,25.3
7/10/2012,27.9,24.9
7/11/2012,27.9,24.5
7/12/2012,25.6,23.8
7/13/2012,25.6,23.8
7/14/2012,25.1,23.8
7/15/2012,26.7,24.2
7/16/2012,26.2,24.5
7/17/2012,26.7,24.9
7/18/2012,27.4,24.9
7/19/2012,29,25.6
7/20/2012,27.2,26.8
7/21/2012,27.7,26.6
7/22/2012,27.6,26.5
7/23/2012,27.4,25.2
7/24/2012,27.2,26.1
7/25/2012,27.1,24.7
7/26/2012,27.7,25.7
7/27/2012,28.3,24.3
7/28/2012,28.7,24.4
7/29/2012,28.2,24.6
7/30/2012,27.9,24.9
7/31/2012,27.6,26
8/1/2012,27.8,25.9
8/2/2012,27.3,25.8
8/3/2012,27.7,24.3
8/4/2012,28,23.4
8/5/2012,27.8,23.4
8/6/2012,27.7,25.5
8/7/2012,27.2,24.3
8/8/2012,27.3,26.1
8/9/2012,28,24.9
8/10/2012,27.7,23.9
8/11/2012,27.5,26.1
8/12/2012,27.5,26.4
8/13/2012,27.4,26.2
8/14/2012,27.2,25.3
8/15/2012,27.7,22.3
8/16/2012,27.6,24.4
8/17/2012,29,25.6
8/18/2012,28.5,25.6
8/19/2012,27.4,25.3
8/20/2012,27.9,24.5
8/21/2012,28.5,24.9
8/22/2012,27.9,24.5
8/23/2012,29,25.3
8/24/2012,26.2,23.8
8/25/2012,29.6,23.8
8/26/2012,29,25.6
8/27/2012,28.5,25.3
8/28/2012,27.4,24.5
8/29/2012,29,24.9
8/30/2012,29.6,25.3
8/31/2012,29.6,24.9
9/1/2012,26.2,24.2
9/2/2012,26.2,24.5
9/3/2012,27.9,25.3
9/4/2012,29,24.9
9/5/2012,30.2,24.9
9/6/2012,29.6,24.5
9/7/2012,28.5,25.3
9/8/2012,30.2,25.3
9/9/2012,30.2,26
9/10/2012,28.5,25.3
9/11/2012,29,25.6
9/12/2012,30.2,24.9
9/13/2012,30.2,24.5
9/14/2012,28.5,24.2
9/15/2012,29.6,26
9/16/2012,29,24.5
9/17/2012,29,25.6
9/18/2012,29,25.3
9/19/2012,30.2,25.3
9/20/2012,29.6,26
9/21/2012,30.2,24.5
9/22/2012,27.4,24.5
9/23/2012,29.6,23.8
9/24/2012,30.2,26
9/25/2012,30.2,26
9/26/2012,30.8,24.5
9/27/2012,31.4,26.4
9/28/2012,30.8,25.6
9/29/2012,30.2,24.2
9/30/2012,29.6,24.2
10/1/2012,29.6,23.8
10/2/2012,30.2,25.3
10/3/2012,30.2,25.3
10/4/2012,30.8,24.9
10/5/2012,29.6,24.5
10/6/2012,30.8,26
10/7/2012,29.6,25.3
10/8/2012,30.8,24.9
10/9/2012,31.4,25.6
10/10/2012,29.6,24.9
10/11/2012,29.6,25.6
10/12/2012,31.4,26
10/13/2012,29,25.3
10/14/2012,30.8,26
10/15/2012,30.8,26.4
10/16/2012,27.9,24.5
10/17/2012,29,24.5
10/18/2012,29.6,26
10/19/2012,29.6,26
10/20/2012,28.5,24.2
10/21/2012,30.2,25.6
10/22/2012,30.2,26
10/23/2012,30.8,26.4
10/24/2012,30.2,26.4
10/25/2012,30.2,25.6
10/26/2012,30.2,24.5
10/27/2012,29.6,24.2
10/28/2012,29.6,23.8
10/29/2012,30.2,24.9
10/30/2012,30.2,26.4
10/31/2012,30.8,26
11/1/2012,29.6,25.3
11/2/2012,30.8,25.3
11/3/2012,30.2,26
11/4/2012,30.8,26
11/5/2012,26.7,24.2
11/6/2012,30.2,24.5
11/7/2012,30.8,25.3
11/8/2012,29.6,24.9
11/9/2012,27.4,24.9
11/10/2012,29,24.5
11/11/2012,29.6,25.3
11/12/2012,30.8,25.6
11/13/2012,30.8,25.3
11/14/2012,31.9,25.6
11/15/2012,31.4,24.5
11/16/2012,31.9,24.5
11/17/2012,28.5,24.9
11/18/2012,31.4,26.4
11/19/2012,31.9,26.4
11/20/2012,31.4,26.4
11/21/2012,31.9,24.5
11/22/2012,31.4,24.9
11/23/2012,31.4,24.9
11/24/2012,31.4,25.3
11/25/2012,31.9,25.3
11/26/2012,31.9,26
11/27/2012,31.4,25.6
11/28/2012,31.9,25.3
11/29/2012,31.4,25.6
11/30/2012,31.9,25.3
12/1/2012,31.4,25.6
12/2/2012,27.9,24.5
12/3/2012,30.2,24.9
12/4/2012,30.8,24.9
12/5/2012,30.2,24.9
12/6/2012,31.4,25.3
12/7/2012,30.8,24.9
12/8/2012,30.2,26
12/9/2012,30.2,24.5
